motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID
M10203_2.00	AC0602	V$RREB1_01	RREB1	C2H2 ZF	Transfac	16381825
M10216_2.00	AC0517	V$NGFIC_01	EGR4	C2H2 ZF	Transfac	16381825
M10226_2.00	AC0536	V$ZIC1_01	ZIC1	C2H2 ZF	Transfac	16381825
M10229_2.00	AC0536	V$ZIC3_01	ZIC3	C2H2 ZF	Transfac	16381825
M10235_2.00	AC0241	V$GFI1_01	GFI1	C2H2 ZF	Transfac	16381825
M10247_2.00	AC0539	V$STAF_01	ZNF143	C2H2 ZF	Transfac	16381825
M10248_2.00	AC0539	V$STAF_02	ZNF143	C2H2 ZF	Transfac	16381825
M10279_2.00	AC0517	V$EGR3_01	EGR3	C2H2 ZF	Transfac	16381825
M10282_2.00	AC0074	V$RP58_01	ZBTB18	C2H2 ZF	Transfac	16381825
M10294_2.00	AC0522	V$SP1_01	SP1	C2H2 ZF	Transfac	16381825
M10300_2.00	AC0524	V$SP1_Q6	SP1	C2H2 ZF	Transfac	16381825
M10301_2.00	AC0692	V$IK1_01	IKZF1	C2H2 ZF	Transfac	16381825
M10302_2.00	AC0692	V$IK2_01	IKZF1	C2H2 ZF	Transfac	16381825
M10303_2.00	AC0692	V$IK3_01	IKZF1	C2H2 ZF	Transfac	16381825
M10306_2.00	AC0544	V$LYF1_01	IKZF1	C2H2 ZF	Transfac	16381825
M10307_2.00	AC0462	V$ZID_01	ZBTB6	C2H2 ZF	Transfac	16381825
M10405_2.00	AC0240	V$NFY_C	NFYA	CBF/NF-Y	Transfac	16381825
M10422_2.00	AC0626	V$CDP_01	CUX1	CUT,Homeodomain	Transfac	16381825
M10423_2.00	AC0622	V$CDP_02	CUX1	CUT,Homeodomain	Transfac	16381825
M10424_2.00	AC0622	V$CDPCR1_01	CUX1	CUT,Homeodomain	Transfac	16381825
M10425_2.00	AC0438	V$CDPCR3_01	CUX1	CUT,Homeodomain	Transfac	16381825
M10426_2.00	AC0622	V$CDPCR3HD_01	CUX1	CUT,Homeodomain	Transfac	16381825
M10444_2.00	AC0548	V$E2F_01	E2F1	E2F	Transfac	16381825
M10445_2.00	AC0548	V$E2F_03	E2F1	E2F	Transfac	16381825
M10488_2.00	AC0640	V$ELK1_02	ELK1	Ets	Transfac	16381825
M10493_2.00	AC0640	V$CETS1P54_01	ETS1	Ets	Transfac	16381825
M10494_2.00	AC0640	V$CETS1P54_02	ETS1	Ets	Transfac	16381825
M10526_2.00	AC0040	V$FREAC3_01	FOXC1	Forkhead	Transfac	16381825
M10527_2.00	AC0040	V$FOXJ2_01	FOXJ2	Forkhead	Transfac	16381825
M10528_2.00	AC0332	V$FOXJ2_02	FOXJ2	Forkhead	Transfac	16381825
M10530_2.00	AC0040	V$HFH8_01	FOXF1	Forkhead	Transfac	16381825
M10537_2.00	AC0038	V$FOXO3_01	FOXO3	Forkhead	Transfac	16381825
M10540_2.00	AC0040	V$HNF3B_01	FOXA2	Forkhead	Transfac	16381825
M10548_2.00	AC0038	V$FREAC2_01	FOXF2	Forkhead	Transfac	16381825
M10549_2.00	AC0038	V$FOXO1_01	FOXO1	Forkhead	Transfac	16381825
M10550_2.00	AC0038	V$FOXO1_02	FOXO1	Forkhead	Transfac	16381825
M10556_2.00	AC0040	V$HFH3_01	FOXI1	Forkhead	Transfac	16381825
M10558_2.00	AC0040	V$FREAC7_01	FOXL1	Forkhead	Transfac	16381825
M10562_2.00	AC0038	V$FOXO4_01	FOXO4	Forkhead	Transfac	16381825
M10563_2.00	AC0038	V$FOXO4_02	FOXO4	Forkhead	Transfac	16381825
M10565_2.00	AC0040	V$FOXD3_01	FOXD3	Forkhead	Transfac	16381825
M10577_2.00	AC0274	V$GATA1_01	GATA1	GATA	Transfac	16381825
M10578_2.00	AC0246	V$GATA1_02	GATA1	GATA	Transfac	16381825
M10579_2.00	AC0061	V$GATA1_03	GATA1	GATA	Transfac	16381825
M10580_2.00	AC0246	V$GATA1_04	GATA1	GATA	Transfac	16381825
M10581_2.00	AC0246	V$GATA1_05	GATA1	GATA	Transfac	16381825
M10582_2.00	AC0246	V$GATA1_06	GATA1	GATA	Transfac	16381825
M10586_2.00	AC0245	V$GATA3_01	GATA3	GATA	Transfac	16381825
M10587_2.00	AC0246	V$GATA3_02	GATA3	GATA	Transfac	16381825
M10588_2.00	AC0246	V$GATA3_03	GATA3	GATA	Transfac	16381825
M10592_2.00	AC0245	V$GATA6_01	GATA6	GATA	Transfac	16381825
M10594_2.00	AC0274	V$GATA2_01	GATA2	GATA	Transfac	16381825
M10595_2.00	AC0246	V$GATA2_02	GATA2	GATA	Transfac	16381825
M10596_2.00	AC0246	V$GATA2_03	GATA2	GATA	Transfac	16381825
M10610_2.00	AC0439	V$CP2_01	TFCP2	Grainyhead	Transfac	16381825
M10651_2.00	AC0015	V$HOXA3_01	HOXA3	Homeodomain	Transfac	16381825
M10652_2.00	AC0001	V$HOX13_01	HOXA5	Homeodomain	Transfac	16381825
M10672_2.00	AC0015	V$NCX_01	TLX2	Homeodomain	Transfac	16381825
M10676_2.00	AC0001	V$CHX10_01	VSX2	Homeodomain	Transfac	16381825
M10681_2.00	AC0027	V$NKX22_01	NKX2-2	Homeodomain	Transfac	16381825
M10690_2.00	AC0650	V$HNF1_01	HNF1A	Homeodomain	Transfac	16381825
M10693_2.00	AC0650	V$HNF1_C	HNF1A	Homeodomain	Transfac	16381825
M10709_2.00	AC0087	V$MEIS1_01	MEIS1	Homeodomain	Transfac	16381825
M10714_2.00	AC0440	V$EN1_01	EN1	Homeodomain	Transfac	16381825
M10715_2.00	AC0016	V$MSX1_01	MSX1	Homeodomain	Transfac	16381825
M10718_2.00	AC0003	V$NKX61_01	NKX6-1	Homeodomain	Transfac	16381825
M10730_2.00	AC0106	V$NKX3A_01	NKX3-1	Homeodomain	Transfac	16381825
M10740_2.00	AC0087	V$TGIF_01	TGIF1	Homeodomain	Transfac	16381825
M10741_2.00	AC0001	V$CART1_01	ALX1	Homeodomain	Transfac	16381825
M10742_2.00	AC0027	V$NKX25_01	NKX2-5	Homeodomain	Transfac	16381825
M10743_2.00	AC0001	V$NKX25_02	NKX2-5	Homeodomain	Transfac	16381825
M10746_2.00	AC0088	V$POU6F1_01	POU6F1	Homeodomain	Transfac	16381825
M10748_2.00	AC0097	V$PBX1_01	PBX1	Homeodomain	Transfac	16381825
M10749_2.00	AC0096	V$PBX1_02	PBX1	Homeodomain	Transfac	16381825
M10754_2.00	AC0441	V$HMX1_01	HMX3	Homeodomain	Transfac	16381825
M10806_2.00	AC0515	V$PAX6_01	PAX6	Homeodomain,Paired box	Transfac	16381825
M10808_2.00	AC0151	V$PAX2_01	PAX2	Homeodomain,Paired box	Transfac	16381825
M10809_2.00	AC0053	V$PAX2_02	PAX2	Homeodomain,Paired box	Transfac	16381825
M10811_2.00	AC0515	V$PAX4_01	PAX4	Homeodomain,Paired box	Transfac	16381825
M10812_2.00	AC0004	V$PAX4_02	PAX4	Homeodomain,Paired box	Transfac	16381825
M10813_2.00	AC0574	V$PAX4_03	PAX4	Homeodomain,Paired box	Transfac	16381825
M10814_2.00	AC0019	V$PAX4_04	PAX4	Homeodomain,Paired box	Transfac	16381825
M10816_2.00	AC0484	V$PAX3_01	PAX3	Homeodomain,Paired box	Transfac	16381825
M10826_2.00	AC0637	V$OCT1_01	POU2F1	Homeodomain,POU	Transfac	16381825
M10827_2.00	AC0100	V$OCT1_02	POU2F1	Homeodomain,POU	Transfac	16381825
M10828_2.00	AC0004	V$OCT1_03	POU2F1	Homeodomain,POU	Transfac	16381825
M10829_2.00	AC0637	V$OCT1_04	POU2F1	Homeodomain,POU	Transfac	16381825
M10830_2.00	AC0637	V$OCT1_05	POU2F1	Homeodomain,POU	Transfac	16381825
M10831_2.00	AC0007	V$OCT1_06	POU2F1	Homeodomain,POU	Transfac	16381825
M10832_2.00	AC0637	V$OCT1_07	POU2F1	Homeodomain,POU	Transfac	16381825
M10835_2.00	AC0637	V$OCT1_Q6	POU2F1	Homeodomain,POU	Transfac	16381825
M10843_2.00	AC0011	V$BRN2_01	POU3F2	Homeodomain,POU	Transfac	16381825
M10844_2.00	AC0091	V$POU3F2_01	POU3F2	Homeodomain,POU	Transfac	16381825
M10845_2.00	AC0637	V$POU3F2_02	POU3F2	Homeodomain,POU	Transfac	16381825
M10849_2.00	AC0012	V$TST1_01	POU3F1	Homeodomain,POU	Transfac	16381825
M10859_2.00	AC0686	V$HSF2_01	HSF2	HSF	Transfac	16381825
M10863_2.00	AC0686	V$HSF1_01	HSF1	HSF	Transfac	16381825
M10879_2.00	AC0672	V$IRF1_01	IRF1	IRF	Transfac	16381825
M10892_2.00	AC0672	V$IRF2_01	IRF2	IRF	Transfac	16381825
M10894_2.00	AC0672	V$IRF7_01	IRF7	IRF	Transfac	16381825
M10935_2.00	AC0295	V$MEF2_01	MEF2A	MADS box	Transfac	16381825
M10936_2.00	AC0295	V$MEF2_02	MEF2A	MADS box	Transfac	16381825
M10937_2.00	AC0295	V$MEF2_03	MEF2A	MADS box	Transfac	16381825
M10938_2.00	AC0295	V$MEF2_04	MEF2A	MADS box	Transfac	16381825
M10943_2.00	AC0295	V$RSRFC4_01	MEF2A	MADS box	Transfac	16381825
M10947_2.00	AC0296	V$SRF_01	SRF	MADS box	Transfac	16381825
M10951_2.00	AC0296	V$SRF_C	SRF	MADS box	Transfac	16381825
M10956_2.00	AC0296	V$SRF_Q6	SRF	MADS box	Transfac	16381825
M11049_2.00	AC0311	V$CDC5_01	CDC5L	Myb/SANT	Transfac	16381825
M11050_2.00	AC0275	V$CMYB_01	MYB	Myb/SANT	Transfac	16381825
M11054_2.00	AC0276	V$MYB_Q6	MYB	Myb/SANT	Transfac	16381825
M11090_2.00	AC0114	V$RORA1_01	RORA	Nuclear receptor	Transfac	16381825
M11091_2.00	AC0123	V$RORA2_01	RORA	Nuclear receptor	Transfac	16381825
M11102_2.00	AC0122	V$ER_Q6	ESR1	Nuclear receptor	Transfac	16381825
M11105_2.00	AC0131	V$HNF4_01_B	HNF4A	Nuclear receptor	Transfac	16381825
M11106_2.00	AC0131	V$HNF4_01	HNF4A	Nuclear receptor	Transfac	16381825
M11120_2.00	AC0209	V$GRE_C	NR3C1	Nuclear receptor	Transfac	16381825
M11124_2.00	AC0207	V$GR_Q6	NR3C1	Nuclear receptor	Transfac	16381825
M11138_2.00	AC0132	V$PPARG_01	PPARG	Nuclear receptor	Transfac	16381825
M11139_2.00	AC0122	V$PPARG_02	PPARG	Nuclear receptor	Transfac	16381825
M11140_2.00	AC0132	V$PPARG_03	PPARG	Nuclear receptor	Transfac	16381825
M11148_2.00	AC0133	V$GCNF_01	NR6A1	Nuclear receptor	Transfac	16381825
M11180_2.00	AC0124	V$ARP1_01	NR2F2	Nuclear receptor	Transfac	16381825
M11183_2.00	AC0132	V$PPARA_01	PPARA	Nuclear receptor	Transfac	16381825
M11197_2.00	AC0475	V$P53_01	TP53	p53	Transfac	16381825
M11198_2.00	AC0475	V$P53_02	TP53	p53	Transfac	16381825
M11208_2.00	AC0515	V$PAX5_01	PAX5	Paired box	Transfac	16381825
M11209_2.00	AC0515	V$PAX5_02	PAX5	Paired box	Transfac	16381825
M11228_2.00	AC0691	V$NFKAPPAB50_01	NFKB1	Rel	Transfac	16381825
M11229_2.00	AC0691	V$NFKB_C	NFKB1	Rel	Transfac	16381825
M11230_2.00	AC0691	V$NFKB_Q6	NFKB1	Rel	Transfac	16381825
M11235_2.00	AC0691	V$CREL_01	REL	Rel	Transfac	16381825
M11237_2.00	AC0691	V$NFKAPPAB65_01	RELA	Rel	Transfac	16381825
M11246_2.00	AC0292	V$RFX1_01	RFX1	RFX	Transfac	16381825
M11247_2.00	AC0289	V$RFX1_02	RFX1	RFX	Transfac	16381825
M11258_2.00	AC0658	V$AML1_01	RUNX1	Runt	Transfac	16381825
M11305_2.00	AC0255	V$SOX9_B1	SOX9	Sox	Transfac	16381825
M11309_2.00	AC0255	V$SOX5_01	SOX5	Sox	Transfac	16381825
M11331_2.00	AC0041	V$SRY_01	SRY	Sox	Transfac	16381825
M11332_2.00	AC0253	V$SRY_02	SRY	Sox	Transfac	16381825
M11348_2.00	AC0668	V$STAT1_01	STAT1	STAT	Transfac	16381825
M11350_2.00	AC0667	V$STAT1_03	STAT1	STAT	Transfac	16381825
M11355_2.00	AC0668	V$STAT5A_01	STAT5A	STAT	Transfac	16381825
M11356_2.00	AC0669	V$STAT5A_02	STAT5A	STAT	Transfac	16381825
M11358_2.00	AC0667	V$STAT5A_04	STAT5A	STAT	Transfac	16381825
M11361_2.00	AC0667	V$STAT4_01	STAT4	STAT	Transfac	16381825
M11365_2.00	AC0667	V$STAT6_02	STAT6	STAT	Transfac	16381825
M11367_2.00	AC0668	V$STAT3_01	STAT3	STAT	Transfac	16381825
M11368_2.00	AC0667	V$STAT3_02	STAT3	STAT	Transfac	16381825
M11371_2.00	AC0668	V$STAT5B_01	STAT5B	STAT	Transfac	16381825
M11384_2.00	AC0487	V$BRACH_01	T	T-box	Transfac	16381825
M11388_2.00	AC0057	V$TATA_01	TBP	TBP	Transfac	16381825
M11389_2.00	AC0056	V$TATA_C	TBP	TBP	Transfac	16381825
M11390_2.00	AC0104	V$TBP_01	TBP	TBP	Transfac	16381825
M11433_2.00	AC0575	V$SPZ1_01	SPZ1	Unknown	Transfac	16381825
M11435_2.00	AC0148	V$FAC1_01	BPTF	Unknown	Transfac	16381825
M11437_2.00	AC0442	V$LUN1_01	TOPORS	Unknown	Transfac	16381825
M11491_2.00	AC0057	MA0108.2	TBP	TBP	Unknown	24194598
MA0002.1	AC0658	MA0002.1	RUNX1	['Runt domain factors']	Uknown	8413232
MA0003.1	AC0499	MA0003.1	TFAP2A	['Basic helix-span-helix factors (bHSH)']	Uknown	16420676
MA0003.2	AC0498	MA0003.2	TFAP2A	['Basic helix-span-helix factors (bHSH)']	Uknown	16420676
MA0003.3	AC0498	MA0003.3	TFAP2A	['Basic helix-span-helix factors (bHSH)']	Uknown	16420676
MA0003.4	AC0498	MA0003.4	TFAP2A	['Basic helix-span-helix factors (bHSH)']	Uknown	23332764
MA0007.2	AC0208	MA0007.2	AR	['Nuclear receptors with C4 zinc fingers']	Uknown	20943813
MA0009.2	AC0487	MA0009.2	TBXT	['T-Box factors']	Uknown	7588606
MA0014.2	AC0515	MA0014.2	PAX5	['Paired box factors']	Uknown	8406007
MA0017.1	AC0131	MA0017.1	NR2F1	['Nuclear receptors with C4 zinc fingers']	Uknown	8496174
MA0017.2	AC0114	MA0017.2	NR2F1	['Nuclear receptors with C4 zinc fingers']	Uknown	8496174
MA0018.1	AC0631	MA0018.1	CREB1	['Basic leucine zipper factors (bZIP)']	Uknown	8264613
MA0018.2	AC0631	MA0018.2	CREB1	['Basic leucine zipper factors (bZIP)']	Uknown	17916232
MA0018.4	AC0631	MA0018.4	CREB1	['Basic leucine zipper factors (bZIP)']	Uknown	17916232
MA0024.1	AC0548	MA0024.1	E2F1	['Fork head/winged helix factors']	Uknown	1411535
MA0024.2	AC0545	MA0024.2	E2F1	['Fork head/winged helix factors']	Uknown	17908821
MA0024.3	AC0482	MA0024.3	E2F1	['Fork head/winged helix factors']	Uknown	9372931
MA0025.2	AC0628	MA0025.2	NFIL3	['Basic leucine zipper factors (bZIP)']	Uknown	9122243
MA0027.2	AC0001	MA0027.2	EN1	['Homeo domain factors']	Uknown	8096059
MA0028.1	AC0640	MA0028.1	ELK1	['Tryptophan cluster factors']	Uknown	1425594
MA0028.2	AC0640	MA0028.2	ELK1	['Tryptophan cluster factors']	Uknown	1425594
MA0032.1	AC0107	MA0032.1	FOXC1	['Fork head/winged helix factors']	Uknown	7957066
MA0032.2	AC0040	MA0032.2	FOXC1	['Fork head/winged helix factors']	Uknown	17993506
MA0033.1	AC0662	MA0033.1	FOXL1	['Fork head/winged helix factors']	Uknown	7957066
MA0033.2	AC0040	MA0033.2	FOXL1	['Fork head/winged helix factors']	Uknown	23836653
MA0035.4	AC0246	MA0035.4	GATA1	['Other C4 zinc finger-type factors']	Uknown	23142663
MA0036.1	AC0453	MA0036.1	GATA2	['Other C4 zinc finger-type factors']	Uknown	8321207
MA0036.2	AC0246	MA0036.2	GATA2	['Other C4 zinc finger-type factors']	Uknown	8321207
MA0037.1	AC0245	MA0037.1	GATA3	['Other C4 zinc finger-type factors']	Uknown	8321207
MA0037.2	AC0246	MA0037.2	GATA3	['Other C4 zinc finger-type factors']	Uknown	8321207
MA0037.3	AC0246	MA0037.3	GATA3	['Other C4 zinc finger-type factors']	Uknown	8321207
MA0038.2	AC0241	MA0038.2	GFI1	['C2H2 zinc finger factors']	Uknown	8754800
MA0039.4	AC0524	MA0039.4	KLF4	['C2H2 zinc finger factors']	Uknown	28473536
MA0041.2	AC0040	MA0041.2	FOXD3	['Fork head/winged helix factors']	Uknown	8139574
MA0042.1	AC0040	MA0042.1	FOXI1	['Fork head/winged helix factors']	Uknown	9153225
MA0042.2	AC0038	MA0042.2	FOXI1	['Fork head/winged helix factors']	Uknown	23836653
MA0043.1	AC0629	MA0043.1	HLF	['Basic leucine zipper factors (bZIP)']	Uknown	8065331
MA0043.2	AC0629	MA0043.2	HLF	['Basic leucine zipper factors (bZIP)']	Uknown	8065331
MA0043.3	AC0628	MA0043.3	HLF	['Basic leucine zipper factors (bZIP)']	Uknown	8065331
MA0046.2	AC0650	MA0046.2	HNF1A	['Homeo domain factors']	Uknown	9047360
MA0047.3	AC0038	MA0047.3	FOXA2	['Fork head/winged helix factors']	Uknown	28644006
MA0048.1	AC0078	MA0048.1	NHLH1	['Basic helix-loop-helix factors (bHLH)']	Uknown	8289804
MA0048.2	AC0078	MA0048.2	NHLH1	['Basic helix-loop-helix factors (bHLH)']	Uknown	8289804
MA0050.1	AC0672	MA0050.1	IRF1	['Tryptophan cluster factors']	Uknown	7687740
MA0052.1	AC0295	MA0052.1	MEF2A	['MADS box factors']	Uknown	1748287
MA0052.2	AC0295	MA0052.2	MEF2A	['MADS box factors']	Uknown	1748287
MA0052.3	AC0295	MA0052.3	MEF2A	['MADS box factors']	Uknown	25217591
MA0052.4	AC0295	MA0052.4	MEF2A	['MADS box factors']	Uknown	25217591
MA0056.2	AC0608	MA0056.2	MZF1	['C2H2 zinc finger factors']	Uknown	8114711
MA0058.1	AC0069	MA0058.1	MAX	['Basic helix-loop-helix factors (bHLH)']	Uknown	8265351
MA0058.2	AC0069	MA0058.2	MAX	['Basic helix-loop-helix factors (bHLH)']	Uknown	8265351
MA0058.3	AC0069	MA0058.3	MAX	['Basic helix-loop-helix factors (bHLH)']	Uknown	22955619
MA0059.1	AC0069	MA0059.1	MAX::MYC	['Basic helix-loop-helix factors (bHLH)', 'Basic helix-loop-helix factors (bHLH)']	Uknown	8265351
MA0060.1	AC0240	MA0060.1	NFYA	['Other alpha']	Uknown	9469818
MA0060.2	AC0240	MA0060.2	NFYA	['Other alpha']	Uknown	9469818
MA0062.1	AC0640	MA0062.1	GABPA	['Tryptophan cluster factors']	Uknown	8383622
MA0062.3	AC0640	MA0062.3	GABPA	['Tryptophan cluster factors']	Uknown	9461436
MA0063.2	AC0029	MA0063.2	NKX2-5	['Homeo domain factors']	Uknown	27013732
MA0065.1	AC0132	MA0065.1	PPARG::RXRA	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Uknown	11139380
MA0067.2	AC0515	MA0067.2	PAX2	['Paired box factors']	Uknown	8132558
MA0068.2	AC0001	MA0068.2	PAX4	['Paired box factors']	Uknown	10567552
MA0074.1	AC0125	MA0074.1	RXRA::VDR	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Uknown	8674817
MA0075.3	AC0001	MA0075.3	PRRX2	['Homeo domain factors']	Uknown	7901837
MA0076.1	AC0640	MA0076.1	ELK4	['Tryptophan cluster factors']	Uknown	8524663
MA0079.1	AC0522	MA0079.1	SP1	['C2H2 zinc finger factors']	Uknown	2192357
MA0079.2	AC0525	MA0079.2	SP1	['C2H2 zinc finger factors']	Uknown	17916232
MA0079.4	AC0523	MA0079.4	SP1	['C2H2 zinc finger factors']	Uknown	22021377
MA0079.5	AC0524	MA0079.5	SP1	['C2H2 zinc finger factors']	Uknown	22021377
MA0080.1	AC0642	MA0080.1	SPI1	['Tryptophan cluster factors']	Uknown	7624145
MA0080.2	AC0640	MA0080.2	SPI1	['Tryptophan cluster factors']	Uknown	17916232
MA0080.4	AC0642	MA0080.4	SPI1	['Tryptophan cluster factors']	Uknown	17916232
MA0080.5	AC0642	MA0080.5	SPI1	['Tryptophan cluster factors']	Uknown	7624145
MA0081.2	AC0642	MA0081.2	SPIB	['Tryptophan cluster factors']	Uknown	7624145
MA0083.1	AC0296	MA0083.1	SRF	['MADS box factors']	Uknown	2243767
MA0083.2	AC0296	MA0083.2	SRF	['MADS box factors']	Uknown	2243767
MA0083.3	AC0296	MA0083.3	SRF	['MADS box factors']	Uknown	2243767
MA0088.2	AC0539	MA0088.2	ZNF143	['C2H2 zinc finger factors']	Uknown	9009278
MA0089.2	AC0046	MA0089.2	MAFG::NFE2L1	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Uknown	9421508
MA0090.1	AC0652	MA0090.1	TEAD1	['TEA domain factors']	Uknown	9571041
MA0090.2	AC0652	MA0090.2	TEAD1	['TEA domain factors']	Uknown	9571041
MA0090.3	AC0652	MA0090.3	TEAD1	['TEA domain factors']	Uknown	23332764
MA0091.1	AC0075	MA0091.1	TAL1::TCF3	['Basic helix-loop-helix factors (bHLH)', 'Basic helix-loop-helix factors (bHLH)']	Uknown	8289805
MA0093.1	AC0069	MA0093.1	USF1	['Basic helix-loop-helix factors (bHLH)']	Uknown	8052536
MA0093.3	AC0066	MA0093.3	USF1	['Basic helix-loop-helix factors (bHLH)']	Uknown	23332764
MA0095.1	AC0511	MA0095.1	YY1	['C2H2 zinc finger factors']	Uknown	7816599
MA0098.1	AC0640	MA0098.1	ETS1	['Tryptophan cluster factors']	Uknown	1542566
MA0098.3	AC0640	MA0098.3	ETS1	['Tryptophan cluster factors']	Uknown	20517297
MA0099.2	AC0049	MA0099.2	FOS::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Uknown	17916232
MA0099.3	AC0049	MA0099.3	FOS::JUN	['Basic leucine zipper factors (bZIP)', 'Basic leucine zipper factors (bZIP)']	Uknown	11988758
MA0102.4	AC0628	MA0102.4	CEBPA	['Basic leucine zipper factors (bZIP)']	Uknown	8632009
MA0103.2	AC0083	MA0103.2	ZEB1	['Homeo domain factors']	Uknown	8065305
MA0105.1	AC0691	MA0105.1	NFKB1	['Rel homology region (RHR) factors']	Uknown	8449662
MA0105.2	AC0691	MA0105.2	NFKB1	['Rel homology region (RHR) factors']	Uknown	1406630
MA0105.3	AC0691	MA0105.3	NFKB1	['Rel homology region (RHR) factors']	Uknown	1406630
MA0105.4	AC0691	MA0105.4	NFKB1	['Rel homology region (RHR) factors']	Uknown	20066093
MA0106.1	AC0475	MA0106.1	TP53	['p53 domain factors']	Uknown	1588974
MA0106.2	AC0475	MA0106.2	TP53	['p53 domain factors']	Uknown	1588974
MA0106.3	AC0475	MA0106.3	TP53	['p53 domain factors']	Uknown	1588974
MA0112.1	AC0122	MA0112.1	ESR1	['Nuclear receptors with C4 zinc fingers']	Uknown	15563547
MA0112.2	AC0122	MA0112.2	ESR1	['Nuclear receptors with C4 zinc fingers']	Uknown	19339991
MA0112.3	AC0122	MA0112.3	ESR1	['Nuclear receptors with C4 zinc fingers']	Uknown	19339991
MA0113.1	AC0208	MA0113.1	NR3C1	['Nuclear receptors with C4 zinc fingers']	Uknown	15563547
MA0113.3	AC0208	MA0113.3	NR3C1	['Nuclear receptors with C4 zinc fingers']	Uknown	15563547
MA0114.2	AC0131	MA0114.2	HNF4A	['Nuclear receptors with C4 zinc fingers']	Uknown	12385991
MA0114.4	AC0130	MA0114.4	HNF4A	['Nuclear receptors with C4 zinc fingers']	Uknown	22383578
MA0115.1	AC0132	MA0115.1	NR1H2::RXRA	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Uknown	10187832
MA0119.1	AC0480	MA0119.1	NFIC::TLX1	['SMAD/NF-1 DNA-binding domain factors', 'Homeo domain factors']	Uknown	10327073
MA0122.2	AC0027	MA0122.2	NKX3-2	['Homeo domain factors']	Uknown	18585360
MA0124.1	AC0106	MA0124.1	NKX3-1	['Homeo domain factors']	Uknown	10871372
MA0131.1	AC0648	MA0131.1	HINFP	['C2H2 zinc finger factors']	Uknown	14752047
MA0131.2	AC0647	MA0131.2	HINFP	['C2H2 zinc finger factors']	Uknown	14752047
MA0132.2	AC0001	MA0132.2	PDX1	['Homeo domain factors']	Uknown	18585360
MA0136.2	AC0640	MA0136.2	ELF5	['Tryptophan cluster factors']	Uknown	20517297
MA0137.1	AC0672	MA0137.1	STAT1	['STAT domain factors']	Uknown	17558387
MA0137.2	AC0668	MA0137.2	STAT1	['STAT domain factors']	Uknown	17558387
MA0138.1	AC0137	MA0138.1	REST	['C2H2 zinc finger factors']	Uknown	-
MA0140.2	AC0246	MA0140.2	GATA1::TAL1	['Other C4 zinc finger-type factors', 'Basic helix-loop-helix factors (bHLH)']	Uknown	20566737
MA0141.3	AC0121	MA0141.3	ESRRB	['Nuclear receptors with C4 zinc fingers']	Uknown	18555785
MA0143.4	AC0253	MA0143.4	SOX2	['High-mobility group (HMG) domain factors']	Uknown	15863505
MA0148.1	AC0040	MA0148.1	FOXA1	['Fork head/winged helix factors']	Uknown	18798982
MA0148.2	AC0040	MA0148.2	FOXA1	['Fork head/winged helix factors']	Uknown	18798982
MA0148.4	AC0038	MA0148.4	FOXA1	['Fork head/winged helix factors']	Uknown	18798982
MA0150.1	AC0046	MA0150.1	NFE2L2	['Basic leucine zipper factors (bZIP)']	Uknown	17916232
MA0153.1	AC0650	MA0153.1	HNF1B	['Homeo domain factors']	Uknown	17916232
MA0153.2	AC0650	MA0153.2	HNF1B	['Homeo domain factors']	Uknown	17916232
MA0154.2	AC0500	MA0154.2	EBF1	['Rel homology region (RHR) factors']	Uknown	17916232
MA0154.3	AC0500	MA0154.3	EBF1	['Rel homology region (RHR) factors']	Uknown	17916232
MA0154.4	AC0500	MA0154.4	EBF1	['Rel homology region (RHR) factors']	Uknown	8497258
MA0156.1	AC0640	MA0156.1	FEV	['Tryptophan cluster factors']	Uknown	17916232
MA0156.2	AC0640	MA0156.2	FEV	['Tryptophan cluster factors']	Uknown	20517297
MA0156.3	AC0640	MA0156.3	FEV	['Tryptophan cluster factors']	Uknown	20517297
MA0157.1	AC0040	MA0157.1	FOXO3	['Fork head/winged helix factors']	Uknown	17916232
MA0157.2	AC0038	MA0157.2	FOXO3	['Fork head/winged helix factors']	Uknown	17916232
MA0158.2	AC0001	MA0158.2	HOXA5	['Homeo domain factors']	Uknown	18585359
MA0159.1	AC0113	MA0159.1	RARA::RXRA	['Nuclear receptors with C4 zinc fingers', 'Nuclear receptors with C4 zinc fingers']	Uknown	17916232
MA0160.2	AC0114	MA0160.2	NR4A2	['Nuclear receptors with C4 zinc fingers']	Uknown	17916232
MA0161.1	AC0480	MA0161.1	NFIC	['SMAD/NF-1 DNA-binding domain factors']	Uknown	12101405
MA0162.2	AC0519	MA0162.2	EGR1	['C2H2 zinc finger factors']	Uknown	16041365
MA0162.3	AC0517	MA0162.3	EGR1	['C2H2 zinc finger factors']	Uknown	16041365
MA0162.4	AC0517	MA0162.4	EGR1	['C2H2 zinc finger factors']	Uknown	16041365
MA0258.1	AC0122	MA0258.1	ESR2	['Nuclear receptors with C4 zinc fingers']	Uknown	18272478
